Avg_Fscore	hidden_dim	input_function	output_function	optimizer	learning_rate	output_dim	input_dim	hidden_layers	Epochs Run	Fscore	Time_taken	GUID
0,48166423849301926	 333	 softmax	 relu	 SGD/lr	 0.041	 2	 300	 (RNN;249.000000,softmax);(Dropout;0.200000,);(RNN;97.000000,relu);(Dropout;0.200000,);(Dense;300.000000,linear);(LeakyReLU;38.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)	 13	 [0.28;0.68]	 4.952721834182739	b9941790-953b-47fc-a774-a3e27035794f	
0,5100106432114384	 414	 relu	 softmax	 Adam/lr	 0.0372	 2	 300	 (RNN;265.000000,softmax);(Dropout;0.300000,);(RNN;238.000000,relu);(Dropout;0.300000,);(Dense;300.000000,linear);(LeakyReLU;226.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 6	 [0.38;0.64]	 4.692784070968628	9aa95239-3a7e-4831-81cc-f3c84a1958f1	
0,3559072506440928	 367	 softmax	 softmax	 Adam/lr	 0.0401	 2	 300	 (RNN;100.000000,softmax);(Dropout;0.100000,);(RNN;257.000000,relu);(Dropout;0.400000,);(Dense;300.000000,linear);(LeakyReLU;267.000000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 6	 [0.63;0.08]	 4.5673089027404785	d29433f6-21db-421f-b0b5-f0a468229e6e	
0,3333333333333333	 370	 relu	 softmax	 SGD/lr	 0.0819	 2	 300	 (RNN;281.000000,softmax);(Dropout;0.300000,);(RNN;273.000000,softmax);(Dropout;0.000000,);(Dense;300.000000,linear);(LeakyReLU;167.000000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)	 6	 [0.67;0.  ]	 4.697812080383301	71d39fd9-b1f5-4938-b91d-a8cd32ac8b5e	
0,3333333333333333	 87	 relu	 relu	 Adam/lr	 0.0184	 2	 300	 (RNN;179.000000,relu);(Dropout;0.500000,);(RNN;167.000000,softmax);(Dropout;0.000000,);(Dense;300.000000,linear);(LeakyReLU;178.000000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 12	 [0.  ;0.67]	 4.42207407951355	ecb148ee-e0dd-4a51-8594-0aece743316b	
0,3333333333333333	 156	 relu	 relu	 SGD/lr	 0.0382	 2	 300	 (RNN;230.000000,relu);(Dropout;0.200000,);(RNN;115.000000,softmax);(Dropout;0.400000,);(Dense;300.000000,linear);(LeakyReLU;240.000000,relu);(Dropout;0.000000,);(Dense;2.000000,softmax)	 6	 [0.67;0.  ]	 2.590599775314331	a57060cd-9b48-4dfa-b1ea-673ee3493d50	
0,3333333333333333	 485	 relu	 softmax	 SGD/lr	 0.0557	 2	 300	 (RNN;148.000000,softmax);(Dropout;0.400000,);(RNN;215.000000,relu);(Dropout;0.100000,);(Dense;300.000000,linear);(LeakyReLU;51.000000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)	 6	 [0.67;0.  ]	 3.0432591438293457	ea5c9d56-cf0a-4c80-b457-482b532ce301	
0,46762702575745707	 154	 softmax	 softmax	 Adam/lr	 0.0039	 2	 300	 (RNN;260.000000,relu);(Dropout;0.300000,);(RNN;288.000000,relu);(Dropout;0.000000,);(Dense;300.000000,linear);(LeakyReLU;286.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,softmax)	 6	 [0.36;0.58]	 4.0527520179748535	7fb8eace-1d67-471a-9b7a-57564dce7f70	
0,3408485345357655	 84	 softmax	 softmax	 Adam/lr	 0.0933	 2	 300	 (RNN;188.000000,relu);(Dropout;0.400000,);(RNN;103.000000,softmax);(Dropout;0.500000,);(Dense;300.000000,linear);(LeakyReLU;70.000000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)	 12	 [0.66;0.02]	 4.406333684921265	e1f34b7e-7d42-44e7-bbe7-51ff0ab87664	
0,3333333333333333	 296	 softmax	 relu	 SGD/lr	 0.0232	 2	 300	 (RNN;251.000000,relu);(Dropout;0.500000,);(RNN;124.000000,softmax);(Dropout;0.100000,);(Dense;300.000000,linear);(LeakyReLU;295.000000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)	 6	 [0.  ;0.67]	 2.8350231647491455	a54395e3-c00d-4318-8b32-2989f3e2d660	
