Avg_Fscore	hidden_dim	input_function	output_function	optimizer	learning_rate	output_dim	input_dim	hidden_layers	Epochs Run	Fscore	Time_taken	GUID
0,3594622019279553	 182	 softmax	 softmax	 Adam/lr	 0.0738	 2	 300	 (Bi_LSTM;266.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;91.000000,relu);(Dropout;0.200000,);(Dense;3.800000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 9	 [0.65;0.06]	 15.850765943527222	b9b62f80-f238-4558-8e94-8018a77ea8e1
0,3333333333333333	 234	 softmax	 relu	 Adam/lr	 0.0233	 2	 300	 (Bi_LSTM;32.000000,relu);(Dropout;0.200000,);(Bi_LSTM;88.000000,relu);(Dropout;0.200000,);(Dense;12.600000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 11.87224006652832	b336a479-2281-4b4e-9dd1-37f4d9ecdc0e
0,3333333333333333	 287	 softmax	 softmax	 Adam/lr	 0.0178	 2	 300	 (Bi_LSTM;298.000000,softmax);(Dropout;0.200000,);(Bi_LSTM;236.000000,softmax);(Dropout;0.100000,);(Dense;20.800000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)	 10	 [0.  ;0.67]	 18.364901304244995	a25ffe7a-6636-411d-9c6e-40214914208e
0,3333333333333333	 138	 relu	 relu	 Adam/lr	 0.0902	 2	 300	 (Bi_LSTM;163.000000,softmax);(Dropout;0.200000,);(Bi_LSTM;219.000000,softmax);(Dropout;0.400000,);(Dense;5.600000,softmax);(Dropout;0.400000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 12.793503761291504	0f9a9eb6-ed1e-41f1-854e-15fd6a418bf4
0,3333333333333333	 21	 softmax	 softmax	 Adam/lr	 0.0474	 2	 300	 (Bi_LSTM;203.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;79.000000,softmax);(Dropout;0.200000,);(Dense;16.200000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 12.266840934753418	5b498db6-5f49-448d-a6e5-f55929c05638
0,3333333333333333	 342	 softmax	 relu	 Adam/lr	 0.08	 2	 300	 (Bi_LSTM;297.000000,relu);(Dropout;0.300000,);(Bi_LSTM;187.000000,relu);(Dropout;0.100000,);(Dense;17.000000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.567035675048828	a4dbce67-127d-43f2-a528-5420ad7bcf35
0,3333333333333333	 349	 relu	 softmax	 SGD/lr	 0.0885	 2	 300	 (Bi_LSTM;143.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;146.000000,softmax);(Dropout;0.400000,);(Dense;13.100000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 10.712002754211426	a7cd5463-c50a-4953-a246-ff90a7ea3d88
0,3333333333333333	 116	 relu	 relu	 Adam/lr	 0.0458	 2	 300	 (Bi_LSTM;12.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;39.000000,softmax);(Dropout;0.000000,);(Dense;28.100000,relu);(Dropout;0.000000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 15.883574962615967	8d0b9e71-1365-4eee-8e7b-25046af4a5d9
0,5242966751918159	 298	 softmax	 relu	 Adam/lr	 0.0337	 2	 300	 (Bi_LSTM;47.000000,relu);(Dropout;0.400000,);(Bi_LSTM;295.000000,relu);(Dropout;0.300000,);(Dense;2.600000,softmax);(Dropout;0.400000,);(Dense;2.000000,relu)	 9	 [0.45;0.6 ]	 18.425896167755127	c81cd0aa-47fc-4fb3-8094-8ce825f77218
0,3333333333333333	 70	 softmax	 relu	 Adam/lr	 0.0466	 2	 300	 (Bi_LSTM;183.000000,softmax);(Dropout;0.500000,);(Bi_LSTM;237.000000,relu);(Dropout;0.300000,);(Dense;10.900000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)	 8	 [0.  ;0.67]	 16.948771953582764	90006a4f-2c38-4841-aa3b-3e2cd21b540a
0,498932310428309	 98	 relu	 softmax	 SGD/lr	 0.0355	 2	 300	 (Bi_LSTM;44.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;183.000000,relu);(Dropout;0.300000,);(Dense;18.700000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)	 50	 [0.4;0.6]	 41.84096121788025	6279d230-769c-4f0d-a1fc-7d58411e7df9
0,49236909764004233	 422	 relu	 relu	 SGD/lr	 0.0335	 2	 300	 (Bi_LSTM;119.000000,softmax);(Dropout;0.000000,);(Bi_LSTM;143.000000,relu);(Dropout;0.500000,);(Dense;24.500000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)	 50	 [0.38;0.61]	 39.44688391685486	5cf8e002-66dc-4553-bf39-65fa8c3778da
0,3333333333333333	 390	 softmax	 softmax	 SGD/lr	 0.0533	 2	 300	 (Bi_LSTM;268.000000,relu);(Dropout;0.100000,);(Bi_LSTM;233.000000,relu);(Dropout;0.500000,);(Dense;14.400000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.658234119415283	6f518444-6cb5-42ec-acab-30434b1c2f50
0,3333333333333333	 229	 softmax	 softmax	 SGD/lr	 0.062	 2	 300	 (Bi_LSTM;228.000000,softmax);(Dropout;0.500000,);(Bi_LSTM;127.000000,relu);(Dropout;0.000000,);(Dense;1.100000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 7	 [0.  ;0.67]	 12.996511697769165	3954a1dd-6f44-4ff3-8933-79290d4394a4
0,49473684210526314	 100	 softmax	 softmax	 Adam/lr	 0.0328	 2	 300	 (Bi_LSTM;191.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;188.000000,relu);(Dropout;0.000000,);(Dense;21.300000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)	 7	 [0.4 ;0.59]	 17.662598848342896	3f02a6ab-f991-4ebe-a7e1-a6d13b664934
0,3333333333333333	 366	 relu	 relu	 SGD/lr	 0.0646	 2	 300	 (Bi_LSTM;51.000000,relu);(Dropout;0.200000,);(Bi_LSTM;74.000000,relu);(Dropout;0.200000,);(Dense;13.300000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)	 13	 [0.  ;0.67]	 18.071475982666016	7176c548-5c57-4202-86ee-71ed5a6e691c
0,3333333333333333	 458	 softmax	 relu	 SGD/lr	 0.02	 2	 300	 (Bi_LSTM;246.000000,relu);(Dropout;0.200000,);(Bi_LSTM;273.000000,relu);(Dropout;0.200000,);(Dense;10.500000,relu);(Dropout;0.000000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 12.848349809646606	bfd7a425-c851-4583-9a7f-230d8c5b5f8b
0,3333333333333333	 347	 relu	 softmax	 SGD/lr	 0.0521	 2	 300	 (Bi_LSTM;94.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;185.000000,relu);(Dropout;0.500000,);(Dense;4.100000,softmax);(Dropout;0.100000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 14.559158563613892	5504ed9c-8402-4e46-932a-ad79259ca5ff
0,6423189239552525	 426	 relu	 softmax	 SGD/lr	 0.0944	 2	 300	 (Bi_LSTM;139.000000,softmax);(Dropout;0.200000,);(Bi_LSTM;35.000000,softmax);(Dropout;0.500000,);(Dense;7.400000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 19	 [0.63;0.65]	 23.437403202056885	eb322d57-25c5-497f-ba82-d42e4df33229
0,38014527845036317	 206	 relu	 relu	 Adam/lr	 0.0534	 2	 300	 (Bi_LSTM;262.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;86.000000,relu);(Dropout;0.500000,);(Dense;7.700000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 7	 [0.09;0.67]	 14.044190645217896	f7e29eca-7065-41d5-9f9f-5aa7333f65ba
0,5174299989262187	 59	 relu	 softmax	 Adam/lr	 0.0823	 2	 300	 (Bi_LSTM;100.000000,relu);(Dropout;0.100000,);(Bi_LSTM;49.000000,softmax);(Dropout;0.300000,);(Dense;17.400000,softmax);(Dropout;0.500000,);(Dense;2.000000,softmax)	 11	 [0.47;0.57]	 18.010023593902588	fd496a67-4bce-4208-a866-66a2863b67e8
0,444015444015444	 381	 relu	 relu	 SGD/lr	 0.0741	 2	 300	 (Bi_LSTM;279.000000,relu);(Dropout;0.100000,);(Bi_LSTM;194.000000,relu);(Dropout;0.200000,);(Dense;23.500000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.23;0.66]	 12.690871000289917	7222c254-7458-4572-ad49-dfd35f3db46e
0,3981191222570533	 308	 softmax	 softmax	 Adam/lr	 0.0639	 2	 300	 (Bi_LSTM;193.000000,relu);(Dropout;0.400000,);(Bi_LSTM;38.000000,relu);(Dropout;0.300000,);(Dense;23.000000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)	 9	 [0.13;0.67]	 17.553417682647705	b9a54d39-36d3-4f2a-b9b5-c0b1396fed6d
0,3333333333333333	 98	 relu	 relu	 Adam/lr	 0.0982	 2	 300	 (Bi_LSTM;300.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;300.000000,relu);(Dropout;0.100000,);(Dense;14.000000,softmax);(Dropout;0.000000,);(Dense;2.000000,softmax)	 10	 [0.67;0.  ]	 14.703855991363525	30f661d8-8a89-490c-8ac6-fb0d8ffd6413
0,6521325650218042	 420	 softmax	 relu	 SGD/lr	 0.0864	 2	 300	 (Bi_LSTM;206.000000,relu);(Dropout;0.200000,);(Bi_LSTM;98.000000,softmax);(Dropout;0.400000,);(Dense;18.900000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)	 22	 [0.64;0.66]	 23.705228090286255	19639e71-f9ef-4b05-b992-519ca24f8a93
0,3333333333333333	 332	 relu	 softmax	 SGD/lr	 0.0733	 2	 300	 (Bi_LSTM;22.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;237.000000,relu);(Dropout;0.200000,);(Dense;19.000000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.276365756988525	eef41c02-ab74-491b-92c1-fa71211ddcd1
0,4631476133257443	 119	 softmax	 softmax	 Adam/lr	 0.0651	 2	 300	 (Bi_LSTM;244.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;12.000000,softmax);(Dropout;0.300000,);(Dense;15.500000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 17	 [0.28;0.64]	 23.722408056259155	eb75599f-adf9-4ace-9b9d-d1c9f8133dcd
0,33886494073871043	 385	 softmax	 relu	 Adam/lr	 0.0913	 2	 300	 (Bi_LSTM;83.000000,relu);(Dropout;0.200000,);(Bi_LSTM;80.000000,relu);(Dropout;0.500000,);(Dense;20.700000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)	 12	 [0.67;0.01]	 18.1482892036438	27834dc5-774b-487f-92b5-7cbcef63df66
0,3333333333333333	 149	 relu	 relu	 Adam/lr	 0.0303	 2	 300	 (Bi_LSTM;83.000000,relu);(Dropout;0.400000,);(Bi_LSTM;81.000000,softmax);(Dropout;0.300000,);(Dense;17.900000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 14.194866418838501	f37a5358-4da6-4dd6-aeeb-fbd5910b61ab
0,5065662666084141	 277	 softmax	 softmax	 SGD/lr	 0.0942	 2	 300	 (Bi_LSTM;202.000000,relu);(Dropout;0.500000,);(Bi_LSTM;272.000000,relu);(Dropout;0.500000,);(Dense;22.000000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 50	 [0.43;0.59]	 43.519914627075195	cc905420-f7f2-4cef-86e0-bf41ee2cf1e1
0,3333333333333333	 184	 relu	 relu	 Adam/lr	 0.0505	 2	 300	 (Bi_LSTM;294.000000,relu);(Dropout;0.500000,);(Bi_LSTM;212.000000,relu);(Dropout;0.500000,);(Dense;27.400000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 15.113301277160645	55cc842a-7d1b-4500-8af3-c831c13f5520
0,3333333333333333	 335	 softmax	 relu	 SGD/lr	 0.0752	 2	 300	 (Bi_LSTM;104.000000,softmax);(Dropout;0.000000,);(Bi_LSTM;20.000000,relu);(Dropout;0.200000,);(Dense;27.800000,softmax);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.237185001373291	07e831a6-3136-46ee-bcb3-e22baccf7bbe
0,3333333333333333	 427	 softmax	 softmax	 SGD/lr	 0.0216	 2	 300	 (Bi_LSTM;280.000000,softmax);(Dropout;0.100000,);(Bi_LSTM;91.000000,softmax);(Dropout;0.400000,);(Dense;24.300000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 14.40295696258545	0c43254d-3729-461f-847c-a72178da1083
0,3333333333333333	 174	 relu	 softmax	 SGD/lr	 0.0218	 2	 300	 (Bi_LSTM;48.000000,softmax);(Dropout;0.200000,);(Bi_LSTM;65.000000,softmax);(Dropout;0.100000,);(Dense;25.800000,relu);(Dropout;0.000000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 11.649868726730347	7b4621ce-f891-4e06-8441-c3af8b10cae0
0,4968684623857038	 370	 softmax	 softmax	 SGD/lr	 0.0032	 2	 300	 (Bi_LSTM;122.000000,relu);(Dropout;0.100000,);(Bi_LSTM;230.000000,relu);(Dropout;0.500000,);(Dense;27.600000,relu);(Dropout;0.500000,);(Dense;2.000000,relu)	 13	 [0.39;0.6 ]	 17.0303213596344	d0b33aba-9d48-4be7-a114-6ef87cd32b8e
0,35396597663455626	 256	 softmax	 softmax	 SGD/lr	 0.0242	 2	 300	 (Bi_LSTM;11.000000,relu);(Dropout;0.100000,);(Bi_LSTM;223.000000,relu);(Dropout;0.500000,);(Dense;22.400000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 50	 [0.04;0.67]	 41.606868267059326	9d23f70b-8e07-4c24-81d2-57e991af914f
0,5463252343986289	 411	 softmax	 softmax	 Adam/lr	 0.0128	 2	 300	 (Bi_LSTM;230.000000,softmax);(Dropout;0.400000,);(Bi_LSTM;11.000000,relu);(Dropout;0.500000,);(Dense;14.900000,relu);(Dropout;0.100000,);(Dense;2.000000,softmax)	 12	 [0.51;0.59]	 20.567147254943848	872f9116-6cfe-4253-b00b-eb5f0040a63c
0,6145277965507747	 376	 softmax	 softmax	 SGD/lr	 0.0171	 2	 300	 (Bi_LSTM;233.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;290.000000,relu);(Dropout;0.500000,);(Dense;26.400000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)	 50	 [0.6 ;0.63]	 41.23757982254028	bf62e3b1-3bbe-4262-a155-f10ac304253b
0,4393432306416088	 301	 softmax	 relu	 Adam/lr	 0.0554	 2	 300	 (Bi_LSTM;94.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;166.000000,softmax);(Dropout;0.200000,);(Dense;3.300000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 8	 [0.24;0.64]	 14.858376741409302	e6aabf95-fa88-4ec3-a437-c3ce141237e3
0,6322218677875144	 128	 softmax	 softmax	 SGD/lr	 0.0259	 2	 300	 (Bi_LSTM;48.000000,softmax);(Dropout;0.000000,);(Bi_LSTM;262.000000,softmax);(Dropout;0.300000,);(Dense;24.900000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)	 50	 [0.62;0.64]	 39.65278434753418	c439bbed-4064-4378-9a03-93b917f6aa52
0,3333333333333333	 42	 softmax	 softmax	 Adam/lr	 0.0953	 2	 300	 (Bi_LSTM;215.000000,softmax);(Dropout;0.200000,);(Bi_LSTM;242.000000,relu);(Dropout;0.300000,);(Dense;13.200000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 16.916247606277466	0f852534-2494-474f-a785-863ff5596fe8
0,4726763065138353	 70	 relu	 softmax	 Adam/lr	 0.0792	 2	 300	 (Bi_LSTM;231.000000,relu);(Dropout;0.200000,);(Bi_LSTM;294.000000,softmax);(Dropout;0.200000,);(Dense;6.800000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)	 6	 [0.31;0.64]	 14.781941175460815	7b901da8-d07a-4ef2-9847-dd6a3b4ce99c
0,5196919929605652	 455	 softmax	 softmax	 SGD/lr	 0.0904	 2	 300	 (Bi_LSTM;181.000000,relu);(Dropout;0.400000,);(Bi_LSTM;30.000000,softmax);(Dropout;0.500000,);(Dense;18.500000,softmax);(Dropout;0.100000,);(Dense;2.000000,softmax)	 50	 [0.46;0.58]	 40.25643181800842	38e82d4c-2298-4cdd-b779-c9f7dd834266
0,3333333333333333	 92	 relu	 relu	 SGD/lr	 0.0847	 2	 300	 (Bi_LSTM;96.000000,relu);(Dropout;0.200000,);(Bi_LSTM;289.000000,softmax);(Dropout;0.300000,);(Dense;11.900000,relu);(Dropout;0.400000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.038138628005981	b275cfe5-0438-43c9-832d-75a13f3b33a4
0,3333333333333333	 494	 relu	 softmax	 SGD/lr	 0.0474	 2	 300	 (Bi_LSTM;229.000000,softmax);(Dropout;0.500000,);(Bi_LSTM;229.000000,relu);(Dropout;0.200000,);(Dense;22.500000,softmax);(Dropout;0.400000,);(Dense;2.000000,relu)	 12	 [0.67;0.  ]	 14.524513244628906	7edacb15-dd25-4bc0-9fb0-4953e42f8788
0,3333333333333333	 193	 softmax	 relu	 Adam/lr	 0.0061	 2	 300	 (Bi_LSTM;19.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;196.000000,relu);(Dropout;0.400000,);(Dense;26.000000,relu);(Dropout;0.000000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.261477708816528	bf0154f1-ed99-4048-a132-fd31c8b27f90
0,6288773539958374	 398	 softmax	 softmax	 SGD/lr	 0.0421	 2	 300	 (Bi_LSTM;56.000000,relu);(Dropout;0.300000,);(Bi_LSTM;53.000000,relu);(Dropout;0.300000,);(Dense;16.500000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 36	 [0.61;0.65]	 34.95170783996582	6a10074d-0ddf-4ae1-98fe-c106adf61185
0,3333333333333333	 226	 softmax	 relu	 Adam/lr	 0.0609	 2	 300	 (Bi_LSTM;30.000000,relu);(Dropout;0.000000,);(Bi_LSTM;247.000000,softmax);(Dropout;0.300000,);(Dense;16.400000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.44709324836731	21a98468-b5f1-460a-8143-90b59cd866d0
0,4414522242170357	 19	 softmax	 softmax	 Adam/lr	 0.0935	 2	 300	 (Bi_LSTM;106.000000,relu);(Dropout;0.500000,);(Bi_LSTM;252.000000,relu);(Dropout;0.300000,);(Dense;27.600000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 12	 [0.22;0.66]	 18.09847855567932	152e4844-d1b6-4926-9260-d2f19774763c
0,3333333333333333	 145	 relu	 relu	 SGD/lr	 0.0322	 2	 300	 (Bi_LSTM;233.000000,relu);(Dropout;0.100000,);(Bi_LSTM;264.000000,softmax);(Dropout;0.200000,);(Dense;20.200000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 14.541247844696045	2e64ba69-9597-41bd-8621-1c2641aff251
0,3333333333333333	 327	 relu	 relu	 SGD/lr	 0.0107	 2	 300	 (Bi_LSTM;111.000000,relu);(Dropout;0.500000,);(Bi_LSTM;152.000000,softmax);(Dropout;0.100000,);(Dense;1.200000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.  ;0.67]	 14.008030414581299	8d707366-2de0-4735-a7a9-3ea4449de3dc
0,3333333333333333	 349	 softmax	 relu	 Adam/lr	 0.0887	 2	 300	 (Bi_LSTM;22.000000,relu);(Dropout;0.400000,);(Bi_LSTM;38.000000,softmax);(Dropout;0.200000,);(Dense;5.000000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 15.94003176689148	4ded5d27-82d7-4986-a950-029b319c5471
0,3698024948024948	 461	 relu	 relu	 Adam/lr	 0.0873	 2	 300	 (Bi_LSTM;24.000000,relu);(Dropout;0.400000,);(Bi_LSTM;215.000000,softmax);(Dropout;0.500000,);(Dense;20.700000,relu);(Dropout;0.200000,);(Dense;2.000000,softmax)	 6	 [0.67;0.07]	 14.735317945480347	20297078-6e0d-4824-b40e-e6ac78026ba8
0,3333333333333333	 272	 relu	 relu	 SGD/lr	 0.0928	 2	 300	 (Bi_LSTM;220.000000,relu);(Dropout;0.400000,);(Bi_LSTM;131.000000,softmax);(Dropout;0.400000,);(Dense;26.800000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 14.082259178161621	f7216ec3-f7b9-4081-803c-9b101d5ca223
0,619990499762494	 72	 relu	 softmax	 SGD/lr	 0.0958	 2	 300	 (Bi_LSTM;34.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;42.000000,softmax);(Dropout;0.400000,);(Dense;6.400000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)	 19	 [0.62;0.62]	 25.905667066574097	20e7ecbd-3196-49f6-af52-50587dd79391
0,473979769546272	 495	 relu	 softmax	 SGD/lr	 0.0437	 2	 300	 (Bi_LSTM;16.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;28.000000,relu);(Dropout;0.100000,);(Dense;22.900000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 50	 [0.29;0.66]	 45.499115228652954	e2bd0b92-4972-4da3-af7a-7eb0e485e03e
0,6174402250351617	 411	 relu	 relu	 SGD/lr	 0.0902	 2	 300	 (Bi_LSTM;158.000000,relu);(Dropout;0.100000,);(Bi_LSTM;119.000000,relu);(Dropout;0.500000,);(Dense;15.200000,relu);(Dropout;0.400000,);(Dense;2.000000,softmax)	 22	 [0.61;0.62]	 25.34006428718567	26f046f4-8372-493c-b63f-ec1b1bbcbce0
0,3333333333333333	 245	 softmax	 relu	 Adam/lr	 0.0227	 2	 300	 (Bi_LSTM;21.000000,relu);(Dropout;0.400000,);(Bi_LSTM;43.000000,relu);(Dropout;0.500000,);(Dense;14.600000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 20.012634992599487	76342de1-8780-4bc8-a4ac-f61a72add9fc
0,3333333333333333	 476	 relu	 softmax	 SGD/lr	 0.0751	 2	 300	 (Bi_LSTM;25.000000,softmax);(Dropout;0.500000,);(Bi_LSTM;180.000000,softmax);(Dropout;0.000000,);(Dense;22.400000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.285444736480713	1d07703f-5f65-4411-b2b5-d6cc9898684b
0,3333333333333333	 136	 softmax	 softmax	 SGD/lr	 0.0276	 2	 300	 (Bi_LSTM;185.000000,relu);(Dropout;0.100000,);(Bi_LSTM;94.000000,softmax);(Dropout;0.100000,);(Dense;11.800000,softmax);(Dropout;0.500000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.908257007598877	2f1d6f20-7c4c-4e25-9939-ddf7df4ea9b6
0,3333333333333333	 331	 relu	 relu	 SGD/lr	 0.0681	 2	 300	 (Bi_LSTM;13.000000,relu);(Dropout;0.500000,);(Bi_LSTM;126.000000,softmax);(Dropout;0.400000,);(Dense;25.700000,softmax);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 13.152827262878418	974e019d-9cb8-43d2-9162-f13e62a84dc7
0,3551783129359126	 27	 softmax	 relu	 Adam/lr	 0.0869	 2	 300	 (Bi_LSTM;176.000000,softmax);(Dropout;0.200000,);(Bi_LSTM;123.000000,relu);(Dropout;0.500000,);(Dense;7.600000,relu);(Dropout;0.500000,);(Dense;2.000000,softmax)	 10	 [0.04;0.67]	 20.255951166152954	32cb05f2-21c7-4257-9264-618c380183ff
0,5536811846360421	 98	 relu	 relu	 SGD/lr	 0.0787	 2	 300	 (Bi_LSTM;261.000000,relu);(Dropout;0.300000,);(Bi_LSTM;144.000000,softmax);(Dropout;0.100000,);(Dense;9.600000,softmax);(Dropout;0.400000,);(Dense;2.000000,softmax)	 50	 [0.51;0.59]	 46.92981672286987	67d971e1-6b10-4832-9d14-dfb00c51ea2c
0,3333333333333333	 65	 softmax	 relu	 Adam/lr	 0.0614	 2	 300	 (Bi_LSTM;11.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;50.000000,softmax);(Dropout;0.000000,);(Dense;24.300000,softmax);(Dropout;0.000000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 15.962308168411255	a1d7ce7e-86aa-4cce-9f88-780b13c47e34
0,34434915063412697	 485	 relu	 softmax	 Adam/lr	 0.0519	 2	 300	 (Bi_LSTM;55.000000,relu);(Dropout;0.100000,);(Bi_LSTM;151.000000,relu);(Dropout;0.500000,);(Dense;17.300000,relu);(Dropout;0.000000,);(Dense;2.000000,softmax)	 6	 [0.67;0.02]	 13.108944416046143	6438caea-d2aa-4235-9991-a59c880ed50a
0,5476857443910462	 438	 relu	 softmax	 Adam/lr	 0.0054	 2	 300	 (Bi_LSTM;65.000000,softmax);(Dropout;0.200000,);(Bi_LSTM;209.000000,relu);(Dropout;0.400000,);(Dense;25.200000,relu);(Dropout;0.300000,);(Dense;2.000000,softmax)	 8	 [0.47;0.62]	 14.93655514717102	ca1166b3-cb33-4444-9eb7-07603ba8f2e5
0,4760867309886918	 415	 softmax	 softmax	 Adam/lr	 0.0441	 2	 300	 (Bi_LSTM;211.000000,relu);(Dropout;0.300000,);(Bi_LSTM;22.000000,relu);(Dropout;0.300000,);(Dense;6.800000,relu);(Dropout;0.100000,);(Dense;2.000000,relu)	 6	 [0.58;0.38]	 21.619833946228027	bf95d8e8-da00-442b-8690-5b02eaae73af
0,4893617021276595	 16	 softmax	 softmax	 SGD/lr	 0.0587	 2	 300	 (Bi_LSTM;29.000000,relu);(Dropout;0.200000,);(Bi_LSTM;129.000000,softmax);(Dropout;0.300000,);(Dense;11.800000,softmax);(Dropout;0.300000,);(Dense;2.000000,softmax)	 50	 [0.4 ;0.58]	 43.493465423583984	40b20e26-b376-458a-ac1a-454993a15dab
0,33658439983167066	 498	 softmax	 relu	 Adam/lr	 0.0149	 2	 300	 (Bi_LSTM;260.000000,relu);(Dropout;0.500000,);(Bi_LSTM;21.000000,softmax);(Dropout;0.500000,);(Dense;20.300000,relu);(Dropout;0.000000,);(Dense;2.000000,relu)	 11	 [0.66;0.01]	 20.080048084259033	8511c57e-fc3e-446d-9b2a-1166687e8b43
0,3333333333333333	 51	 softmax	 relu	 Adam/lr	 0.0897	 2	 300	 (Bi_LSTM;44.000000,softmax);(Dropout;0.300000,);(Bi_LSTM;221.000000,relu);(Dropout;0.000000,);(Dense;27.000000,relu);(Dropout;0.200000,);(Dense;2.000000,relu)	 6	 [0.67;0.  ]	 14.326395988464355	8cbdd6de-ef42-431b-8f97-eb0f4f5e5830
0,34434915063412697	 288	 softmax	 relu	 Adam/lr	 0.0094	 2	 300	 (Bi_LSTM;93.000000,relu);(Dropout;0.200000,);(Bi_LSTM;163.000000,softmax);(Dropout;0.100000,);(Dense;25.700000,relu);(Dropout;0.300000,);(Dense;2.000000,relu)	 11	 [0.67;0.02]	 18.386121034622192	c6893f87-b24c-459d-a450-91e700dd8460
